topic,regression_label_binary,regression_label,standard,structure,concept,conclusion_standard,conclusion_structure,conclusion_concept,summary_standard,summary_structure,summary_concept,sentence_1_len,sentence_2_len,combined_len,bin
Minimum wage,0,0.3928571428571428,0.145,0.145,0.145,0.148,0.135,0.222,0.121,0.121,0.061,141,77,218,200-250
Minimum wage,0,0.3928571428571428,0.102,0.113,0.203,0.122,0.195,0.204,0.178,0.148,0.267,99,154,253,250-300
Minimum wage,0,0.5,0.178,0.141,0.267,0.244,0.306,0.244,0.169,0.108,0.231,169,198,367,300-400
Minimum wage,0,0.4285714285714286,0.2,0.162,0.314,0.235,0.224,0.235,0.19,0.19,0.19,103,171,274,250-300
Minimum wage,0,0.3928571428571428,0.13,0.13,0.087,0.095,0.196,0.095,0.083,0.042,0.083,53,122,175,100-200
Minimum wage,0,0.4464285714285714,0.128,0.128,0.128,0.098,0.079,0.098,0.231,0.154,0.154,109,45,154,100-200
Minimum wage,0,0.4821428571428571,0.204,0.204,0.286,0.226,0.252,0.355,0.176,0.176,0.176,89,95,184,100-200
Minimum wage,0,0.5,0.229,0.162,0.4,0.128,0.165,0.128,0.151,0.151,0.226,201,121,322,300-400
Minimum wage,0,0.375,0.135,0.135,0.154,0.195,0.186,0.244,0.138,0.138,0.172,227,185,412,400-500
Minimum wage,0,0.5,0.074,0.074,0.111,0.091,0.096,0.182,0.143,0.143,0.143,60,144,204,200-250
Minimum wage,1,0.625,0.265,0.204,0.429,0.213,0.174,0.255,0.24,0.213,0.32,224,111,335,300-400
Minimum wage,0,0.3571428571428571,0.229,0.16,0.479,0.261,0.212,0.493,0.042,0.042,0.042,115,225,340,300-400
Minimum wage,0,0.4642857142857143,0.13,0.13,0.174,0.111,0.16,0.074,0.13,0.13,0.174,96,31,127,100-200
Minimum wage,0,0.3571428571428571,0.098,0.077,0.197,0.062,0.197,0.125,0.158,0.158,0.053,144,78,222,200-250
Minimum wage,1,0.6071428571428571,0.171,0.171,0.286,0.167,0.202,0.25,0.162,0.108,0.162,152,158,310,300-400
Minimum wage,0,0.2321428571428571,0.179,0.08,0.299,0.08,0.115,0.08,0.125,0.125,0.125,230,68,298,250-300
Minimum wage,0,0.2857142857142857,0.053,0.105,0.105,0.275,0.271,0.431,0.095,0.095,0.095,27,95,122,100-200
Minimum wage,1,0.5535714285714286,0.086,0.072,0.129,0.12,0.186,0.16,0.044,0.044,0.133,257,97,354,300-400
Minimum wage,1,0.6428571428571428,0.202,0.165,0.312,0.2,0.198,0.28,0.075,0.113,0.113,225,204,429,400-500
Minimum wage,0,0.4285714285714286,0.208,0.182,0.283,0.235,0.248,0.314,0.185,0.123,0.222,141,273,414,400-500
Minimum wage,0,0.4464285714285714,0.167,0.167,0.267,0.17,0.208,0.255,0.19,0.19,0.286,90,102,192,100-200
Minimum wage,1,0.625,0.203,0.136,0.237,0.15,0.22,0.2,0.216,0.216,0.378,100,138,238,200-250
Minimum wage,0,0.3571428571428571,0.197,0.186,0.361,0.2,0.23,0.2,0.264,0.214,0.415,102,101,203,200-250
Minimum wage,0,0.4107142857142857,0.233,0.189,0.433,0.255,0.275,0.436,0.4,0.293,0.72,89,168,257,250-300
Minimum wage,0,0.4464285714285714,0.194,0.185,0.333,0.154,0.182,0.269,0.205,0.256,0.256,140,110,250,200-250
Minimum wage,1,0.625,0.182,0.128,0.323,0.093,0.164,0.047,0.156,0.115,0.25,280,112,392,300-400
Minimum wage,0,0.28125,0.259,0.21,0.444,0.128,0.242,0.128,0.356,0.296,0.444,123,92,215,200-250
Minimum wage,1,0.5535714285714286,0.124,0.11,0.186,0.14,0.186,0.14,0.229,0.19,0.343,112,324,436,400-500
Minimum wage,0,0.3571428571428571,0.227,0.197,0.318,0.146,0.177,0.146,0.244,0.211,0.341,55,123,178,100-200
Minimum wage,0,0.4821428571428571,0.121,0.101,0.182,0.133,0.138,0.133,0.2,0.15,0.25,159,134,293,250-300
Minimum wage,0,0.4464285714285714,0.075,0.05,0.05,0.108,0.124,0.108,0.098,0.066,0.098,221,75,296,250-300
Minimum wage,0,0.2857142857142857,0.198,0.148,0.346,0.195,0.208,0.244,0.161,0.118,0.29,170,133,303,300-400
Minimum wage,0,0.2857142857142857,0.148,0.148,0.148,0.179,0.176,0.25,0.167,0.167,0.167,55,36,91,<100
Minimum wage,0,0.3928571428571428,0.067,0.067,0.067,0.19,0.204,0.19,0.078,0.078,0.078,179,50,229,200-250
Minimum wage,0,0.3214285714285714,0.271,0.203,0.475,0.093,0.148,0.093,0.108,0.216,0.216,80,117,197,100-200
Minimum wage,0,0.3392857142857143,0.301,0.2,0.602,0.1,0.118,0.1,0.281,0.198,0.531,323,166,489,400-500
Minimum wage,0,0.4642857142857143,0.178,0.119,0.267,0.077,0.115,0.077,0.152,0.131,0.242,193,178,371,300-400
Minimum wage,0,0.4107142857142857,0.224,0.139,0.418,0.038,0.093,0.038,0.154,0.09,0.192,345,159,504,>500
Minimum wage,0,0.3035714285714285,0.232,0.179,0.339,0.087,0.137,0.13,0.063,0.042,0.127,303,118,421,400-500
Minimum wage,0,0.375,0.227,0.227,0.136,0.211,0.219,0.281,0.17,0.213,0.17,65,85,150,100-200
Minimum wage,0,0.4285714285714286,0.083,0.111,0.083,0.222,0.253,0.389,0.115,0.154,0.115,205,85,290,250-300
Minimum wage,1,0.5178571428571429,0.196,0.196,0.152,0.218,0.258,0.291,0.182,0.109,0.145,180,179,359,300-400
Minimum wage,0,0.4285714285714286,0.113,0.113,0.169,0.238,0.199,0.429,0.167,0.167,0.111,123,115,238,200-250
Minimum wage,0,0.5,0.152,0.131,0.182,0.065,0.136,0.129,0.203,0.192,0.441,217,114,331,300-400
Minimum wage,0,0.3035714285714285,0.16,0.133,0.24,0.187,0.184,0.25,0.114,0.114,0.114,41,131,172,100-200
Minimum wage,0,0.3928571428571428,0.108,0.086,0.172,0.214,0.215,0.286,0.19,0.19,0.143,99,307,406,400-500
Minimum wage,0,0.4642857142857143,0.091,0.136,0.136,0.267,0.236,0.4,0.2,0.2,0.2,117,54,171,100-200
Minimum wage,0,0.4285714285714286,0.241,0.149,0.414,0.215,0.19,0.246,0.098,0.098,0.098,111,101,212,200-250
Minimum wage,0,0.4285714285714286,0.174,0.116,0.116,0.133,0.133,0.133,0.15,0.15,0.15,113,184,297,250-300
Minimum wage,0,0.3214285714285714,0.159,0.159,0.159,0.188,0.226,0.188,0.214,0.214,0.143,153,98,251,250-300
Minimum wage,1,0.5535714285714286,0.253,0.211,0.379,0.222,0.223,0.267,0.34,0.264,0.528,164,165,329,300-400
Minimum wage,0,0.2857142857142857,0.082,0.082,0.082,0.244,0.232,0.341,0.122,0.163,0.122,260,56,316,300-400
Minimum wage,0,0.4642857142857143,0.12,0.096,0.096,0.148,0.164,0.148,0.118,0.157,0.118,217,113,330,300-400
Minimum wage,1,0.5357142857142857,0.176,0.172,0.277,0.14,0.193,0.211,0.218,0.121,0.291,307,274,581,>500
Minimum wage,0,0.3928571428571428,0.13,0.174,0.174,0.057,0.096,0.057,0.186,0.186,0.186,68,115,183,100-200
Minimum wage,0,0.2678571428571428,0.146,0.154,0.22,0.095,0.133,0.095,0.0,0.0,0.0,132,118,250,200-250
Minimum wage,0,0.3928571428571428,0.082,0.122,0.041,0.131,0.19,0.164,0.065,0.065,0.065,157,58,215,200-250
Minimum wage,0,0.3214285714285714,0.286,0.202,0.429,0.16,0.212,0.12,0.296,0.21,0.444,90,92,182,100-200
Minimum wage,0,0.4285714285714286,0.229,0.181,0.229,0.182,0.178,0.255,0.293,0.26,0.39,154,91,245,200-250
Minimum wage,0,0.3571428571428571,0.143,0.143,0.143,0.227,0.132,0.273,0.111,0.111,0.111,102,57,159,100-200
Minimum wage,1,0.6428571428571428,0.162,0.144,0.216,0.205,0.234,0.154,0.083,0.083,0.083,150,123,273,250-300
Minimum wage,0,0.4107142857142857,0.094,0.125,0.156,0.136,0.119,0.136,0.12,0.2,0.2,185,91,276,250-300
Minimum wage,1,0.5714285714285714,0.085,0.066,0.141,0.28,0.205,0.52,0.093,0.062,0.186,223,32,255,250-300
Minimum wage,1,0.5892857142857143,0.273,0.172,0.424,0.148,0.191,0.222,0.237,0.158,0.441,121,106,227,200-250
Minimum wage,0,0.4107142857142857,0.182,0.152,0.273,0.087,0.112,0.087,0.2,0.2,0.2,35,141,176,100-200
Minimum wage,0,0.3392857142857143,0.178,0.148,0.267,0.107,0.145,0.107,0.19,0.19,0.286,37,142,179,100-200
Minimum wage,0,0.4285714285714286,0.174,0.152,0.326,0.133,0.16,0.133,0.043,0.043,0.043,141,253,394,300-400
Minimum wage,0,0.4285714285714286,0.182,0.13,0.234,0.164,0.2,0.164,0.118,0.118,0.157,89,190,279,250-300
Minimum wage,0,0.3928571428571428,0.148,0.109,0.213,0.146,0.131,0.146,0.179,0.155,0.25,105,473,578,>500
Minimum wage,0,0.3392857142857143,0.182,0.182,0.145,0.219,0.238,0.25,0.105,0.14,0.105,65,118,183,100-200
Minimum wage,0,0.4821428571428571,0.316,0.246,0.526,1.0,0.667,2.0,0.344,0.281,0.5,159,136,295,250-300
Minimum wage,0,0.4107142857142857,0.136,0.147,0.203,0.125,0.228,0.167,0.078,0.078,0.078,172,69,241,200-250
Minimum wage,0,0.375,0.194,0.176,0.306,0.078,0.201,0.078,0.217,0.145,0.261,141,133,274,250-300
Minimum wage,0,0.4464285714285714,0.267,0.252,0.489,0.237,0.224,0.169,0.291,0.206,0.436,171,170,341,300-400
Minimum wage,0,0.2857142857142857,0.175,0.187,0.316,0.148,0.187,0.148,0.2,0.15,0.15,104,115,219,200-250
Minimum wage,1,0.5892857142857143,0.245,0.163,0.49,0.125,0.155,0.167,0.293,0.146,0.585,49,115,164,100-200
Minimum wage,0,0.4107142857142857,0.175,0.158,0.298,0.059,0.124,0.059,0.182,0.141,0.394,239,218,457,400-500
Minimum wage,1,0.5357142857142857,0.238,0.168,0.531,0.12,0.182,0.24,0.206,0.147,0.353,346,231,577,>500
Minimum wage,1,0.5357142857142857,0.176,0.186,0.265,0.176,0.208,0.176,0.219,0.167,0.281,92,149,241,200-250
Minimum wage,1,0.5357142857142857,0.14,0.14,0.14,0.167,0.123,0.111,0.077,0.154,0.308,59,152,211,200-250
Minimum wage,0,0.375,0.243,0.216,0.459,0.146,0.174,0.244,0.237,0.226,0.475,152,95,247,200-250
Minimum wage,0,0.4642857142857143,0.087,0.046,0.139,0.154,0.163,0.231,0.195,0.146,0.146,350,54,404,400-500
Minimum wage,1,0.5535714285714286,0.238,0.159,0.405,0.093,0.217,0.186,0.3,0.211,0.567,218,98,316,300-400
Minimum wage,0,0.375,0.232,0.106,0.348,0.062,0.15,0.125,0.15,0.15,0.15,188,109,297,250-300
Minimum wage,0,0.4821428571428571,0.209,0.186,0.419,0.25,0.237,0.464,0.238,0.175,0.524,244,104,348,300-400
Minimum wage,0,0.4285714285714286,0.165,0.173,0.259,0.333,0.335,0.375,0.143,0.143,0.238,212,160,372,300-400
Minimum wage,0,0.5,0.118,0.118,0.206,0.169,0.197,0.237,0.154,0.154,0.231,131,139,270,250-300
Minimum wage,1,0.6071428571428571,0.259,0.21,0.407,0.162,0.177,0.162,0.273,0.212,0.455,176,99,275,250-300
Minimum wage,1,0.625,0.143,0.111,0.214,0.14,0.168,0.14,0.082,0.082,0.041,288,58,346,300-400
Minimum wage,0,0.3571428571428571,0.269,0.209,0.448,0.091,0.16,0.136,0.048,0.048,0.048,171,78,249,200-250
Minimum wage,1,0.5892857142857143,0.3,0.233,0.5,0.148,0.216,0.148,0.3,0.233,0.5,58,27,85,<100
Minimum wage,0,0.3392857142857143,0.091,0.101,0.242,0.133,0.168,0.067,0.162,0.126,0.27,201,30,231,200-250
Minimum wage,1,0.625,0.333,0.201,0.688,0.175,0.235,0.281,0.347,0.258,0.613,201,129,330,300-400
Minimum wage,1,0.5535714285714286,0.168,0.133,0.232,0.269,0.26,0.423,0.197,0.16,0.282,122,218,340,300-400
Minimum wage,1,0.6607142857142857,0.351,0.246,0.632,0.128,0.208,0.17,0.316,0.211,0.632,109,284,393,300-400
Minimum wage,0,0.375,0.169,0.124,0.305,0.16,0.199,0.28,0.25,0.183,0.45,51,177,228,200-250
Minimum wage,0,0.4642857142857143,0.082,0.076,0.186,0.855,0.597,1.638,0.1,0.1,0.1,66,394,460,400-500
Minimum wage,0,0.3928571428571428,0.192,0.155,0.356,0.2,0.2,0.2,0.267,0.237,0.356,192,92,284,250-300
Minimum wage,0,0.3035714285714285,0.22,0.163,0.331,0.083,0.134,0.083,0.115,0.154,0.115,109,429,538,>500
Minimum wage,0,0.5,0.179,0.119,0.25,0.137,0.204,0.255,0.125,0.097,0.208,96,138,234,200-250
Minimum wage,0,0.2678571428571428,0.123,0.123,0.154,0.136,0.203,0.136,0.035,0.035,0.035,351,196,547,>500
Minimum wage,1,0.5892857142857143,0.131,0.109,0.197,0.204,0.205,0.286,0.045,0.045,0.045,91,136,227,200-250
Minimum wage,0,0.4642857142857143,0.157,0.131,0.252,0.095,0.125,0.095,0.192,0.155,0.384,315,138,453,400-500
Minimum wage,0,0.4821428571428571,0.432,0.297,0.784,0.143,0.187,0.347,0.448,0.333,0.828,116,151,267,250-300
Minimum wage,0,0.25,0.127,0.085,0.254,0.053,0.103,0.053,0.182,0.121,0.364,167,86,253,250-300
Minimum wage,0,0.5,0.245,0.192,0.518,0.111,0.122,0.222,0.217,0.188,0.304,222,324,546,>500
Minimum wage,1,0.5892857142857143,0.263,0.193,0.474,0.083,0.153,0.125,0.222,0.185,0.5,79,84,163,100-200
Minimum wage,1,0.5892857142857143,0.2,0.173,0.4,0.098,0.155,0.098,0.136,0.106,0.318,122,69,191,100-200
Minimum wage,0,0.3035714285714285,0.147,0.108,0.235,0.069,0.131,0.069,0.294,0.216,0.529,196,61,257,250-300
Minimum wage,0,0.4285714285714286,0.286,0.231,0.408,0.235,0.248,0.196,0.256,0.188,0.462,91,92,183,100-200
Minimum wage,1,0.5714285714285714,0.286,0.222,0.476,0.245,0.225,0.367,0.2,0.133,0.4,82,138,220,200-250
Minimum wage,1,0.625,0.119,0.127,0.238,0.1,0.079,0.05,0.091,0.091,0.091,188,132,320,300-400
Minimum wage,1,0.5892857142857143,0.31,0.235,0.592,0.217,0.219,0.304,0.34,0.241,0.681,140,91,231,200-250
Minimum wage,1,0.5714285714285714,0.137,0.1,0.247,0.189,0.201,0.264,0.143,0.143,0.143,267,58,325,300-400
Minimum wage,0,0.5,0.189,0.164,0.358,0.145,0.197,0.109,0.308,0.205,0.615,169,214,383,300-400
Minimum wage,0,0.3392857142857143,0.114,0.127,0.229,0.231,0.196,0.308,0.276,0.23,0.379,300,61,361,300-400
Minimum wage,0,0.375,0.4,0.341,0.667,0.108,0.161,0.108,0.556,0.444,0.889,73,100,173,100-200
Minimum wage,0,0.4821428571428571,0.213,0.213,0.426,0.174,0.234,0.13,0.308,0.256,0.513,72,110,182,100-200
Minimum wage,1,0.6428571428571428,0.216,0.163,0.431,0.13,0.139,0.217,0.291,0.218,0.509,189,159,348,300-400
Minimum wage,1,0.5178571428571429,0.172,0.108,0.28,0.156,0.2,0.312,0.232,0.174,0.406,206,77,283,250-300
Minimum wage,0,0.5,0.11,0.067,0.22,0.208,0.192,0.375,0.048,0.048,0.048,96,375,471,400-500
Minimum wage,0,0.3392857142857143,0.088,0.073,0.11,0.143,0.095,0.143,0.063,0.073,0.156,99,210,309,300-400
Minimum wage,1,0.5714285714285714,0.242,0.141,0.333,0.321,0.262,0.464,0.164,0.12,0.295,104,145,249,200-250
Minimum wage,1,0.6428571428571428,0.197,0.131,0.377,0.321,0.249,0.607,0.2,0.156,0.4,178,332,510,>500
Minimum wage,0,0.4642857142857143,0.198,0.115,0.346,0.111,0.094,0.111,0.267,0.189,0.433,107,218,325,300-400
Minimum wage,0,0.4821428571428571,0.242,0.183,0.418,0.136,0.19,0.136,0.295,0.23,0.492,196,187,383,300-400
Minimum wage,1,0.5714285714285714,0.23,0.146,0.345,0.13,0.154,0.217,0.241,0.207,0.483,133,213,346,300-400
Minimum wage,0,0.3928571428571428,0.112,0.085,0.235,0.133,0.213,0.2,0.13,0.13,0.13,256,127,383,300-400
Minimum wage,1,0.5535714285714286,0.228,0.186,0.43,0.16,0.102,0.12,0.241,0.138,0.517,210,109,319,300-400
Minimum wage,1,0.5357142857142857,0.254,0.158,0.492,0.15,0.168,0.25,0.189,0.138,0.34,287,169,456,400-500
Minimum wage,0,0.4464285714285714,0.197,0.164,0.262,0.143,0.104,0.071,0.143,0.159,0.238,105,152,257,250-300
Minimum wage,0,0.4107142857142857,0.25,0.194,0.479,0.038,0.109,0.038,0.118,0.157,0.157,190,168,358,300-400
Minimum wage,1,0.625,0.33,0.251,0.679,0.13,0.172,0.13,0.31,0.246,0.548,210,180,390,300-400
Minimum wage,1,0.5357142857142857,0.172,0.145,0.313,0.159,0.22,0.286,0.194,0.139,0.361,323,149,472,400-500
Minimum wage,0,0.4107142857142857,0.233,0.167,0.433,0.167,0.199,0.278,0.245,0.163,0.49,144,134,278,250-300
Minimum wage,1,0.5178571428571429,0.268,0.22,0.535,0.364,0.293,0.655,0.232,0.164,0.348,285,215,500,400-500
Minimum wage,1,0.5357142857142857,0.193,0.14,0.386,0.246,0.236,0.386,0.222,0.173,0.519,351,126,477,400-500
Minimum wage,1,0.6428571428571428,0.303,0.182,0.545,0.182,0.169,0.273,0.286,0.238,0.571,57,87,144,100-200
Minimum wage,1,0.5535714285714286,0.222,0.173,0.37,0.148,0.163,0.296,0.286,0.222,0.476,95,109,204,200-250
Minimum wage,0,0.4464285714285714,0.126,0.119,0.274,0.143,0.207,0.107,0.12,0.093,0.2,89,271,360,300-400
Minimum wage,0,0.3928571428571428,0.161,0.112,0.204,0.174,0.127,0.261,0.246,0.199,0.421,227,320,547,>500
Minimum wage,1,0.5357142857142857,0.222,0.185,0.42,0.148,0.163,0.222,0.182,0.121,0.364,294,320,614,>500
Minimum wage,0,0.4107142857142857,0.141,0.103,0.225,0.321,0.299,0.464,0.231,0.141,0.385,165,93,258,250-300
Minimum wage,0,0.5,0.139,0.099,0.257,0.222,0.177,0.296,0.277,0.246,0.462,317,136,453,400-500
Minimum wage,1,0.5178571428571429,0.184,0.175,0.289,0.303,0.302,0.424,0.286,0.177,0.367,182,108,290,250-300
Minimum wage,1,0.5535714285714286,0.286,0.216,0.438,0.154,0.197,0.154,0.154,0.154,0.154,169,238,407,400-500
Minimum wage,0,0.4464285714285714,0.204,0.143,0.306,0.231,0.219,0.5,0.151,0.164,0.189,243,140,383,300-400
Minimum wage,0,0.375,0.219,0.164,0.384,0.207,0.164,0.31,0.294,0.216,0.588,73,205,278,250-300
Minimum wage,0,0.3928571428571428,0.107,0.107,0.143,0.214,0.181,0.357,0.133,0.104,0.222,133,95,228,200-250
Minimum wage,0,0.4821428571428571,0.25,0.192,0.35,0.192,0.182,0.269,0.226,0.201,0.302,197,103,300,250-300
Minimum wage,1,0.5892857142857143,0.242,0.212,0.485,0.143,0.121,0.143,0.308,0.239,0.564,94,214,308,300-400
Minimum wage,0,0.25,0.211,0.114,0.421,0.12,0.154,0.12,0.269,0.167,0.577,168,43,211,200-250
Minimum wage,0,0.5,0.207,0.261,0.391,0.171,0.215,0.343,0.254,0.263,0.535,174,193,367,300-400
Minimum wage,0,0.5,0.278,0.228,0.43,0.316,0.281,0.421,0.118,0.131,0.235,139,192,331,300-400
Minimum wage,0,0.5,0.264,0.183,0.484,0.182,0.21,0.182,0.196,0.131,0.314,169,195,364,300-400
Minimum wage,0,0.4821428571428571,0.297,0.252,0.514,0.222,0.234,0.222,0.359,0.308,0.718,181,101,282,250-300
Minimum wage,1,0.5535714285714286,0.141,0.149,0.235,0.302,0.266,0.453,0.056,0.056,0.056,149,175,324,300-400
Minimum wage,0,0.4464285714285714,0.205,0.128,0.359,0.158,0.229,0.211,0.304,0.174,0.565,249,86,335,300-400
Minimum wage,0,0.3928571428571428,0.167,0.122,0.3,0.154,0.238,0.115,0.214,0.214,0.571,185,54,239,200-250
Minimum wage,0,0.4107142857142857,0.133,0.167,0.133,0.208,0.239,0.333,0.154,0.154,0.205,131,87,218,200-250
Minimum wage,0,0.375,0.202,0.155,0.384,0.164,0.209,0.23,0.261,0.242,0.464,164,162,326,300-400
Minimum wage,0,0.4642857142857143,0.145,0.145,0.109,0.116,0.191,0.203,0.114,0.114,0.057,118,87,205,200-250
Minimum wage,1,0.625,0.178,0.136,0.382,0.08,0.154,0.08,0.338,0.267,0.677,199,376,575,>500
Minimum wage,1,0.5714285714285714,0.404,0.262,0.83,0.226,0.184,0.387,0.25,0.167,0.536,90,244,334,300-400
Minimum wage,1,0.5535714285714286,0.292,0.217,0.517,0.28,0.3,0.36,0.31,0.218,0.586,213,189,402,400-500
Minimum wage,0,0.4285714285714286,0.145,0.123,0.329,0.218,0.23,0.364,0.213,0.199,0.468,55,348,403,400-500
Minimum wage,0,0.4642857142857143,0.187,0.146,0.406,0.131,0.141,0.131,0.12,0.16,0.28,85,159,244,200-250
Minimum wage,1,0.5892857142857143,0.172,0.109,0.379,0.15,0.22,0.15,0.189,0.138,0.34,119,473,592,>500
Minimum wage,0,0.4285714285714286,0.348,0.261,0.739,0.12,0.2,0.12,0.441,0.282,0.915,80,303,383,300-400
Minimum wage,1,0.6071428571428571,0.353,0.216,0.765,0.146,0.177,0.293,0.267,0.133,0.489,168,99,267,250-300
Minimum wage,0,0.4285714285714286,0.258,0.172,0.532,0.143,0.178,0.143,0.172,0.092,0.31,214,249,463,400-500
Minimum wage,0,0.4821428571428571,0.243,0.189,0.378,0.175,0.2,0.316,0.275,0.196,0.51,147,144,291,250-300
Minimum wage,1,0.6071428571428571,0.286,0.211,0.429,0.237,0.288,0.271,0.345,0.207,0.517,242,196,438,400-500
Minimum wage,1,0.5892857142857143,0.269,0.179,0.487,0.14,0.204,0.093,0.2,0.124,0.457,236,199,435,400-500
Minimum wage,0,0.4642857142857143,0.243,0.181,0.429,0.103,0.283,0.256,0.314,0.235,0.549,169,303,472,400-500
Minimum wage,1,0.5535714285714286,0.23,0.169,0.393,0.128,0.169,0.128,0.339,0.249,0.61,199,347,546,>500
Minimum wage,1,0.6607142857142857,0.171,0.152,0.305,0.17,0.152,0.213,0.185,0.174,0.338,244,191,435,400-500
Minimum wage,0,0.4074074074074074,0.263,0.195,0.485,0.275,0.253,0.431,0.269,0.192,0.5,144,358,502,>500
Minimum wage,0,0.4642857142857143,0.211,0.158,0.509,0.136,0.154,0.227,0.339,0.226,0.644,64,391,455,400-500
Minimum wage,1,0.5357142857142857,0.23,0.154,0.52,0.15,0.125,0.15,0.375,0.292,0.625,199,473,672,>500
Minimum wage,1,0.7142857142857143,0.815,0.584,1.506,0.133,0.208,0.267,0.912,0.655,1.684,145,182,327,300-400
Minimum wage,0,0.4464285714285714,0.253,0.169,0.557,0.195,0.248,0.293,0.276,0.184,0.621,268,119,387,300-400
Minimum wage,1,0.5892857142857143,0.281,0.208,0.516,0.245,0.242,0.327,0.364,0.303,0.691,294,214,508,>500
Minimum wage,1,0.5178571428571429,0.17,0.117,0.375,0.217,0.206,0.304,0.283,0.183,0.583,348,119,467,400-500
Minimum wage,1,0.5178571428571429,0.252,0.155,0.485,0.143,0.221,0.238,0.385,0.282,0.692,299,106,405,400-500
Minimum wage,1,0.5357142857142857,0.161,0.129,0.323,0.13,0.173,0.13,0.17,0.128,0.383,171,96,267,250-300
Minimum wage,0,0.4642857142857143,0.337,0.255,0.562,0.162,0.154,0.27,0.087,0.087,0.087,195,205,400,300-400
Minimum wage,0,0.3035714285714285,0.193,0.112,0.434,0.14,0.115,0.14,0.151,0.101,0.302,254,86,340,300-400
Minimum wage,1,0.5892857142857143,0.173,0.149,0.345,0.182,0.158,0.303,0.152,0.118,0.253,198,290,488,400-500
Minimum wage,0,0.4642857142857143,0.229,0.2,0.4,0.095,0.119,0.095,0.154,0.154,0.205,153,169,322,300-400
Minimum wage,0,0.5,0.178,0.139,0.396,0.074,0.108,0.074,0.138,0.138,0.103,152,269,421,400-500
Minimum wage,1,0.6785714285714286,0.286,0.196,0.538,0.23,0.201,0.361,0.143,0.143,0.143,269,235,504,>500
Minimum wage,0,0.4642857142857143,0.362,0.218,0.621,0.151,0.19,0.264,0.169,0.124,0.339,323,191,514,>500
Minimum wage,1,0.625,0.184,0.107,0.322,0.16,0.202,0.4,0.333,0.222,0.667,307,114,421,400-500
Minimum wage,0,0.5,0.244,0.228,0.488,0.182,0.175,0.273,0.203,0.102,0.271,169,190,359,300-400
Minimum wage,1,0.5357142857142857,0.229,0.167,0.333,0.098,0.178,0.146,0.219,0.125,0.406,183,218,401,400-500
Minimum wage,1,0.5178571428571429,0.297,0.221,0.594,0.062,0.114,0.092,0.129,0.108,0.194,347,282,629,>500
Minimum wage,0,0.5,0.234,0.146,0.5,0.17,0.171,0.298,0.136,0.102,0.305,168,282,450,400-500
Minimum wage,1,0.6428571428571428,0.304,0.226,0.561,0.175,0.194,0.281,0.2,0.189,0.333,294,367,661,>500
Minimum wage,0,0.4464285714285714,0.217,0.138,0.37,0.179,0.181,0.25,0.32,0.231,0.587,231,140,371,300-400
