topic,sentence_1,sentence_2,regression_label_binary,regression_label
Minimum wage,Increasing the minimum wage would reduce income inequality .,"It also encourages people to join the work force , rather than seek other illegal means of earning money such as selling drugs or prostitution .",0,0.5
Minimum wage,"This trend was more pronounced in the fast food and hotel sectors — more than 80 percent of franchised fast food owners said they would be more likely to reduce hiring , versus 58 percent of non-fast-food restaurant owners .",Those who are opposed to it tend to believe that it increases unemployment and harms the less skilled workers .,1,0.625
Minimum wage,"And if it grew in step with worker productivity , the minimum wage would be $ 22 today , triple its current level .","If someone wants to work for $ 5 an hour , and someone wants to hire that person for that much , and no one is forcing either one of them to enter into the agreement , by what authority does government step in and stop them ?",0,0.3571428571428571
Minimum wage,It 's not helping as many or as large a portion of the labor market as you probably would like .,CARSON : I would not raise it .,0,0.4642857142857143
Minimum wage,"And even if the local experiments are successful , I think that targeted living wage initiatives are a better idea than a federal minimum wage .","It could cause layoffs , fewer , hiring , competion , and applied insistenty .",0,0.3571428571428571
Minimum wage,"And even if there are job some losses , the math seems to suggest that the middle class and poor would still earn more income collectively in the deal .","The main potential negative impact of raising the minimum wage is the loss of close to 500,000 jobs , which comes out to around 0.3 % decrease in employment .",1,0.6071428571428571
Minimum wage,"Their work was published in 2010 in the journal Review of Economics and Statistics and found that , in the restaurant and retail industries , boosting the minimum wage by 10 percent had effectively no impact on employment levels .",Private industry and the free market are already taking care of it .,0,0.2321428571428571
Minimum wage,It would n't cure poverty .,"In February , President Obama raised the minimum wage to $ 10.10 for federal contractors only .",0,0.2857142857142857
Minimum wage,"According to a study by Thomas A. Mroz , PhD , and Timothy H. Savage , PhD , for the Employment Policies Institute , "" those experiencing unemployment at an early age have years of lower earnings and an increased likelihood of unemployment ahead of them . ""","Of course , if people are truly making a living wage , they do n't need things like food stamps .",1,0.5535714285714286
Minimum wage,"Though $ 10.10 might make low-income workers ' eyes light up , it would also come with a lot of unintended consequences that could negatively impact businesses , investment in businesses , and middle-class American families .",""" When legislators raise the price of low - and unskilled labor , it ’s usually low - and unskilled laborers who end up paying the price , "" Boston Globe columnist Jeff Jacoby wrote in a piece last week .",1,0.6428571428571428
Minimum wage,Bastian believes businesses are going to look to outsource to foreign countries with competitive wages or replace employees with technology .,"Some staff at the Seattle-area nonprofit organization , Full Life Care , asked for a reduction in hours after the minimum wage was raised , citing concerns that the increase will mean they lose their housing subsidies yet they are still unable to afford market-rate rents .",0,0.4285714285714286
