,sentence_1,sentence_2
3792,"gay marriage shouldn't be any exception to this precedent, says aaron carroll. he says",aaron carroll: bill of rights doesn't affirm right to gay marriage. he says bill
3793,"gay marriage shouldn't be any exception to this precedent, says daniel treisman.","gay couples can't receive these rights, then no one else should."
3794,gay marriage is just as superficial as interracial marriage.,"if heterosexuals were not allowed to marry and gays only were able to, would you consider it equal"
3795,gay marriage is just as superficial as interracial marriage.,lz granderson: equality is all that is needed for acceptance. he says you believe the same about
3796,gay marriage is just as superficial as interracial marriage.,sally kohn: to claim homosexuals have equal rights is to decieve yourself. she says
3797,marriage is between a man and he woman. bob greene: part of what defines it is that,a gay couple does not entitle to marriage benefits. christopher ferguson: marriage
3798,marriage is between a man and woman.,aaron carroll: it's about applying marriage (as it already was) to inter-r
3799,marriage is between a man and woman. bob greene: part of what defines it is that it',bob greene: constitution allows government to define marriage between man and woman. he says government can't
3800,aaron carroll: gay marriage for gay people should be considered net win for society. he says,aaron carroll: religious people disagree with homosexual marriage. he says it's wrong to
3801,"gay marriage for gay people should also be considered a net win for society, says julian zelizer",gays marry no one gets hurt and gay families win.
3802,people with disorders that will prevent them having children can marry. people who would seriously harm any child they have can also,"gay people aren't prevented from marrying each other, they just don' get the benefits that are given for"
3803,bob greene: people with disabilities can't marry. he says people who have disorders that would harm,gays who adopt should only be allowed to get married because they adopted a child?
3804,bob greene: people with disabilities can't marry. he says people who have disorders that would harm,bob greene: denying married people the right to marry is a different topic. he says benefits
3805,bob greene: people with disabilities can't marry. he says people who have disorders that would harm,gay people will have sex whether they have marriage or not. lz granderson: same-s
3806,bob greene: people with disabilities can't marry. he says people who have disorders that would harm,gay people should not be barred from marrying because they cannot reproduce. lisa koe
3807,bob greene: people with disabilities can't marry. he says people who have disorders that would harm,government has absolutely no right to tell people who they can and cannot get married to.
