topic,regression_label_binary,regression_label,standard,structure,concept,conclusion_standard,conclusion_structure,conclusion_concept,summary_standard,summary_structure,summary_concept,sentence_1_len,sentence_2_len,combined_len,bin
GM,0,0.153846153704142,0.324,0.284,0.441,0.15,0.127,0.25,0.235,0.216,0.353,115,189,304,300-400
GM,0,0.153846153704142,0.324,0.245,0.618,0.146,0.229,0.195,0.529,0.392,0.941,115,184,299,250-300
GM,1,0.8461538460650888,0.28,0.213,0.6,0.222,0.143,0.519,0.196,0.144,0.431,115,128,243,200-250
GM,0,0.076923076852071,0.24,0.187,0.48,0.348,0.274,0.652,0.192,0.179,0.385,115,110,225,200-250
GM,0,0.4615384615739645,0.195,0.163,0.39,0.118,0.14,0.196,0.25,0.233,0.55,55,88,143,100-200
GM,0,0.2307692307869822,0.264,0.214,0.642,0.095,0.133,0.095,0.162,0.09,0.378,106,104,210,200-250
GM,0,0.076923076852071,0.216,0.162,0.351,0.213,0.21,0.133,0.183,0.156,0.417,195,146,341,300-400
GM,0,0.2307692307869822,0.237,0.169,0.441,0.222,0.22,0.311,0.218,0.133,0.364,136,78,214,200-250
GM,0,0.076923076852071,0.301,0.219,0.521,0.185,0.145,0.185,0.351,0.281,0.702,113,143,256,250-300
GM,0,0.153846153704142,0.286,0.212,0.54,0.129,0.126,0.323,0.29,0.28,0.613,113,84,197,100-200
GM,0,0.2307692307869822,0.282,0.235,0.676,0.409,0.32,0.773,0.441,0.328,0.746,113,130,243,200-250
GM,0,0.5384615384260356,0.381,0.286,0.762,0.089,0.07,0.089,0.357,0.246,0.69,89,110,199,100-200
GM,1,0.6153846152781066,0.309,0.282,0.598,0.179,0.221,0.143,0.128,0.085,0.255,211,182,393,300-400
GM,0,0.153846153704142,0.235,0.186,0.559,0.105,0.135,0.263,0.34,0.227,0.681,204,85,289,250-300
GM,0,0.2307692307869822,0.233,0.202,0.512,0.157,0.195,0.118,0.299,0.189,0.597,204,159,363,300-400
GM,0,0.2307692307869822,0.261,0.174,0.609,0.158,0.135,0.263,0.308,0.218,0.692,204,84,288,250-300
GM,0,0.076923076852071,0.23,0.199,0.46,0.1,0.136,0.1,0.211,0.187,0.491,204,188,392,300-400
GM,0,0.153846153704142,0.24,0.142,0.48,0.233,0.246,0.4,0.182,0.152,0.364,197,105,302,300-400
GM,0,0.4615384615739645,0.256,0.171,0.564,0.087,0.164,0.087,0.295,0.197,0.557,207,106,313,300-400
GM,0,0.3846153844911243,0.269,0.189,0.537,1.0,0.681,1.957,0.348,0.261,0.652,129,208,337,300-400
GM,0,0.3846153844911243,0.265,0.169,0.554,0.25,0.216,0.45,0.286,0.229,0.571,129,203,332,300-400
GM,0,0.153846153704142,0.261,0.193,0.435,0.059,0.157,0.059,0.213,0.227,0.383,142,184,326,300-400
GM,0,0.3846153844911243,0.272,0.222,0.543,0.129,0.167,0.129,0.17,0.142,0.383,142,212,354,300-400
GM,0,0.153846153704142,0.305,0.237,0.576,0.37,0.248,0.963,0.275,0.183,0.431,142,164,306,300-400
GM,0,0.153846153704142,0.32,0.24,0.533,0.207,0.223,0.276,0.296,0.247,0.444,190,176,366,300-400
GM,0,0.2307692307869822,0.299,0.249,0.627,0.172,0.184,0.345,0.163,0.204,0.245,190,143,333,300-400
GM,1,0.6153846152781066,0.196,0.161,0.446,0.207,0.28,0.241,0.426,0.284,0.936,78,155,233,200-250
GM,0,0.5384615384260356,0.255,0.158,0.618,0.213,0.2,0.293,0.3,0.283,0.7,78,161,239,200-250
GM,0,0.153846153704142,0.215,0.185,0.554,0.138,0.161,0.103,0.2,0.2,0.45,78,207,285,250-300
GM,1,1.0,0.63,0.442,1.196,0.255,0.214,0.511,0.776,0.531,1.51,78,97,175,100-200
GM,0,0.2307692307869822,0.189,0.162,0.324,0.274,0.268,0.548,0.16,0.213,0.32,78,251,329,300-400
GM,0,0.2307692307869822,0.37,0.272,0.704,0.163,0.236,0.286,0.435,0.275,0.957,78,145,223,200-250
GM,0,0.5384615384260356,0.267,0.178,0.533,0.043,0.072,0.043,0.286,0.222,0.571,78,242,320,300-400
GM,0,0.5384615384260356,0.261,0.203,0.522,0.278,0.193,0.611,0.491,0.351,0.982,145,174,319,300-400
GM,1,0.6153846152781066,0.188,0.172,0.375,0.154,0.162,0.231,0.36,0.227,0.76,145,108,253,250-300
GM,0,0.2307692307869822,0.364,0.273,0.727,0.148,0.169,0.074,0.465,0.31,0.93,108,116,224,200-250
GM,0,0.153846153704142,0.323,0.226,0.645,0.606,0.457,1.091,0.625,0.458,1.208,108,218,326,300-400
GM,0,0.2307692307869822,0.314,0.235,0.627,0.133,0.157,0.133,0.316,0.193,0.632,108,149,257,250-300
GM,0,0.076923076852071,0.366,0.227,0.782,0.154,0.141,0.256,0.316,0.211,0.632,108,100,208,200-250
GM,0,0.5384615384260356,0.298,0.241,0.702,0.258,0.236,0.387,0.732,0.569,1.22,108,109,217,200-250
GM,1,0.7692307692130178,0.326,0.225,0.652,0.178,0.185,0.267,0.203,0.147,0.339,173,193,366,300-400
GM,0,0.076923076852071,0.164,0.174,0.438,0.174,0.183,0.261,0.267,0.178,0.567,173,128,301,300-400
GM,0,0.3846153844911243,0.257,0.152,0.543,0.305,0.213,0.441,0.269,0.256,0.5,173,100,273,250-300
GM,0,0.076923076852071,0.222,0.181,0.469,0.085,0.144,0.128,0.44,0.36,0.84,198,124,322,300-400
GM,0,0.076923076852071,0.283,0.232,0.587,0.125,0.154,0.125,0.423,0.295,0.808,198,176,374,300-400
GM,0,0.076923076852071,0.349,0.24,0.674,0.1,0.194,0.1,0.333,0.235,0.704,198,128,326,300-400
GM,0,0.153846153704142,0.283,0.242,0.485,0.111,0.127,0.111,0.429,0.31,0.786,198,194,392,300-400
GM,0,0.2307692307869822,0.333,0.264,0.646,0.121,0.141,0.121,0.453,0.327,0.906,198,123,321,300-400
GM,0,0.076923076852071,0.212,0.152,0.394,0.098,0.17,0.146,0.216,0.144,0.432,198,65,263,250-300
GM,0,0.076923076852071,0.318,0.207,0.712,0.111,0.095,0.111,0.286,0.18,0.698,88,200,288,250-300
GM,0,0.153846153704142,0.351,0.257,0.737,0.078,0.191,0.157,0.415,0.314,0.792,88,129,217,200-250
GM,0,0.4615384615739645,0.333,0.278,0.7,1.0,0.678,1.966,0.246,0.234,0.491,88,157,245,200-250
GM,0,0.076923076852071,0.333,0.189,0.633,0.196,0.231,0.275,0.34,0.255,0.681,88,166,254,250-300
GM,0,0.153846153704142,0.161,0.172,0.29,0.085,0.186,0.128,0.393,0.284,0.721,88,159,247,200-250
GM,0,0.153846153704142,0.275,0.222,0.588,0.25,0.242,0.344,0.304,0.217,0.565,88,116,204,200-250
GM,0,0.076923076852071,0.286,0.222,0.571,0.14,0.163,0.14,0.279,0.171,0.465,88,76,164,100-200
GM,0,0.076923076852071,0.25,0.187,0.5,0.241,0.223,0.448,0.449,0.367,0.776,88,124,212,200-250
GM,1,0.7692307692130178,0.542,0.347,1.125,0.13,0.162,0.217,0.408,0.272,0.898,88,96,184,100-200
GM,0,0.3076923076390533,0.243,0.171,0.5,0.4,0.29,0.72,0.207,0.126,0.31,174,130,304,300-400
GM,0,0.3846153844911243,0.256,0.162,0.641,0.125,0.127,0.083,0.229,0.187,0.438,174,161,335,300-400
GM,0,0.2307692307869822,0.203,0.158,0.508,0.133,0.158,0.089,0.291,0.218,0.509,174,251,425,400-500
GM,0,0.076923076852071,0.231,0.179,0.462,0.1,0.118,0.1,0.286,0.243,0.476,174,163,337,300-400
GM,0,0.3846153844911243,0.395,0.272,0.763,0.25,0.202,0.55,0.286,0.19,0.536,174,140,314,300-400
GM,0,0.3076923076390533,0.333,0.242,0.758,0.121,0.145,0.121,0.286,0.18,0.603,174,136,310,300-400
GM,0,0.076923076852071,0.292,0.225,0.562,0.385,0.303,0.692,0.327,0.23,0.582,201,191,392,300-400
GM,0,0.153846153704142,0.269,0.219,0.507,0.269,0.278,0.462,0.3,0.2,0.6,201,91,292,250-300
GM,0,0.076923076852071,0.347,0.258,0.64,0.291,0.249,0.436,0.4,0.244,0.867,201,113,314,300-400
GM,0,0.3076923076390533,0.29,0.164,0.493,0.375,0.3,0.625,0.292,0.222,0.667,201,129,330,300-400
GM,0,0.3846153844911243,0.291,0.245,0.582,0.115,0.111,0.192,0.444,0.309,0.889,123,168,291,250-300
GM,0,0.4615384615739645,0.271,0.2,0.557,0.15,0.11,0.35,0.261,0.159,0.609,123,133,256,250-300
GM,0,0.076923076852071,0.351,0.207,0.622,0.057,0.138,0.057,0.473,0.352,0.836,123,195,318,300-400
GM,0,0.3076923076390533,0.35,0.233,0.775,0.259,0.249,0.389,0.455,0.333,0.909,123,189,312,300-400
GM,0,0.153846153704142,0.358,0.269,0.716,0.167,0.18,0.292,0.455,0.273,1.0,123,144,267,250-300
GM,0,0.076923076852071,0.286,0.204,0.612,0.267,0.234,0.444,0.455,0.333,0.909,123,70,193,100-200
GM,0,0.076923076852071,0.282,0.216,0.563,0.053,0.135,0.0,0.449,0.354,0.939,123,181,304,300-400
GM,0,0.153846153704142,0.308,0.215,0.554,0.103,0.1,0.308,0.458,0.319,0.958,123,172,295,250-300
GM,1,0.6153846152781066,0.24,0.213,0.36,0.186,0.227,0.326,0.377,0.302,0.642,93,110,203,200-250
GM,0,0.4615384615739645,0.229,0.248,0.4,0.162,0.119,0.27,0.194,0.194,0.323,93,79,172,100-200
GM,0,0.076923076852071,0.25,0.229,0.375,0.218,0.272,0.255,0.56,0.427,0.96,96,181,277,250-300
GM,0,0.076923076852071,0.215,0.205,0.4,0.321,0.269,0.464,0.571,0.49,0.816,96,175,271,250-300
GM,0,0.076923076852071,0.209,0.179,0.328,0.209,0.236,0.299,0.415,0.34,0.604,96,217,313,300-400
GM,0,0.076923076852071,0.278,0.204,0.5,0.17,0.168,0.17,0.263,0.193,0.474,96,100,196,100-200
GM,0,0.4615384615739645,0.286,0.181,0.571,0.565,0.362,1.174,0.222,0.163,0.578,165,55,220,200-250
GM,1,0.7692307692130178,0.299,0.189,0.567,0.138,0.193,0.172,0.298,0.17,0.596,165,88,253,250-300
GM,1,0.7692307692130178,0.295,0.197,0.557,0.129,0.131,0.323,0.41,0.308,0.821,165,49,214,200-250
GM,0,0.3076923076390533,0.414,0.299,0.759,0.045,0.063,0.045,0.304,0.203,0.652,105,154,259,250-300
GM,0,0.4615384615739645,0.303,0.202,0.606,0.061,0.098,0.061,0.34,0.241,0.766,105,120,225,200-250
GM,0,0.076923076852071,0.319,0.271,0.348,0.0,0.056,0.0,0.453,0.352,0.755,120,153,273,250-300
GM,0,0.153846153704142,0.263,0.254,0.553,0.047,0.099,0.047,0.317,0.233,0.571,120,169,289,250-300
GM,0,0.3076923076390533,0.296,0.247,0.42,0.162,0.187,0.108,0.328,0.239,0.507,120,191,311,300-400
GM,0,0.2307692307869822,0.282,0.207,0.507,0.278,0.243,0.5,0.31,0.207,0.517,120,188,308,300-400
GM,0,0.2307692307869822,0.286,0.19,0.444,0.125,0.155,0.083,0.311,0.222,0.578,120,140,260,250-300
GM,0,0.2307692307869822,0.278,0.25,0.417,0.269,0.241,0.346,0.491,0.374,0.842,120,176,296,250-300
GM,0,0.3076923076390533,0.282,0.207,0.563,0.111,0.19,0.148,0.186,0.155,0.372,125,161,286,250-300
GM,0,0.5384615384260356,0.293,0.222,0.56,0.875,0.629,1.625,0.263,0.158,0.579,125,166,291,250-300
GM,0,0.153846153704142,0.255,0.17,0.596,0.264,0.258,0.491,0.244,0.179,0.439,125,88,213,200-250
GM,0,0.3846153844911243,0.246,0.174,0.585,0.098,0.174,0.146,0.24,0.187,0.48,125,188,313,300-400
GM,0,0.153846153704142,0.297,0.207,0.568,0.2,0.23,0.333,0.314,0.196,0.627,125,190,315,300-400
GM,0,0.076923076852071,0.222,0.178,0.489,0.264,0.214,0.302,0.186,0.078,0.372,125,78,203,200-250
GM,0,0.076923076852071,0.217,0.181,0.457,0.122,0.126,0.204,0.208,0.181,0.375,215,178,393,300-400
GM,0,0.076923076852071,0.27,0.225,0.584,0.6,0.437,1.133,0.207,0.195,0.448,215,130,345,300-400
GM,0,0.4615384615739645,0.132,0.114,0.237,0.588,0.46,1.059,0.157,0.196,0.275,215,67,282,250-300
GM,0,0.076923076852071,0.238,0.248,0.465,0.182,0.225,0.273,0.286,0.238,0.536,215,168,383,300-400
GM,0,0.076923076852071,0.235,0.173,0.412,0.216,0.282,0.432,0.185,0.154,0.204,215,139,354,300-400
GM,0,0.076923076852071,0.345,0.276,0.552,0.3,0.268,0.5,0.429,0.302,0.81,81,135,216,200-250
GM,0,0.3076923076390533,0.203,0.155,0.377,0.267,0.258,0.356,0.255,0.206,0.4,194,102,296,250-300
GM,0,0.3076923076390533,0.296,0.189,0.543,0.143,0.144,0.238,0.419,0.312,0.774,194,184,378,300-400
GM,0,0.153846153704142,0.237,0.167,0.553,0.093,0.171,0.093,0.417,0.306,0.833,157,208,365,300-400
GM,0,0.153846153704142,0.194,0.237,0.419,0.103,0.176,0.103,0.327,0.272,0.653,157,103,260,250-300
GM,0,0.076923076852071,0.441,0.284,0.735,0.128,0.12,0.085,0.423,0.333,0.846,157,171,328,300-400
GM,0,0.3076923076390533,0.282,0.196,0.612,0.217,0.228,0.304,0.25,0.217,0.45,157,205,362,300-400
GM,1,0.6153846152781066,0.369,0.277,0.646,0.171,0.163,0.229,0.178,0.148,0.356,157,146,303,300-400
GM,0,0.076923076852071,0.274,0.237,0.575,0.269,0.312,0.346,0.286,0.206,0.476,157,163,320,300-400
GM,0,0.2307692307869822,0.346,0.222,0.667,0.093,0.171,0.093,0.388,0.272,0.837,157,221,378,300-400
GM,0,0.3846153844911243,0.25,0.208,0.575,0.172,0.209,0.138,0.298,0.27,0.511,157,190,347,300-400
GM,0,0.076923076852071,0.204,0.15,0.367,0.207,0.216,0.276,0.318,0.227,0.591,157,68,225,200-250
GM,0,0.076923076852071,0.303,0.254,0.671,0.146,0.147,0.244,0.462,0.376,1.077,157,155,312,300-400
GM,0,0.4615384615739645,0.242,0.212,0.455,0.178,0.209,0.222,0.093,0.093,0.256,119,102,221,200-250
GM,0,0.4615384615739645,0.321,0.202,0.679,0.2,0.202,0.36,0.327,0.23,0.618,233,100,333,300-400
GM,0,0.153846153704142,0.377,0.251,0.667,0.4,0.308,0.756,0.269,0.231,0.577,233,135,368,300-400
GM,0,0.2307692307869822,0.289,0.193,0.602,0.444,0.315,0.889,0.549,0.379,1.098,233,221,454,400-500
GM,0,0.2307692307869822,0.348,0.309,0.696,0.286,0.232,0.629,0.453,0.314,0.906,233,172,405,400-500
GM,0,0.5384615384260356,0.225,0.169,0.451,0.103,0.137,0.205,0.28,0.227,0.48,67,178,245,200-250
GM,0,0.5384615384260356,0.217,0.232,0.435,0.093,0.163,0.093,0.34,0.239,0.604,67,107,174,100-200
GM,0,0.5384615384260356,0.353,0.248,0.627,0.533,0.371,1.067,0.245,0.19,0.531,67,142,209,200-250
GM,0,0.153846153704142,0.296,0.247,0.37,0.233,0.187,0.372,0.273,0.242,0.364,67,127,194,100-200
GM,1,0.7692307692130178,0.366,0.291,0.676,0.192,0.201,0.346,0.302,0.252,0.415,112,167,279,250-300
GM,0,0.4615384615739645,0.345,0.267,0.6,0.242,0.226,0.364,0.3,0.233,0.5,116,109,225,200-250
GM,0,0.3846153844911243,0.274,0.237,0.411,0.167,0.194,0.333,0.286,0.245,0.408,163,189,352,300-400
GM,0,0.0,0.154,0.115,0.077,0.122,0.183,0.122,0.326,0.264,0.512,251,172,423,400-500
GM,0,0.3076923076390533,0.261,0.213,0.58,0.1,0.113,0.2,0.214,0.214,0.464,169,163,332,300-400
GM,0,0.153846153704142,0.261,0.164,0.464,0.129,0.092,0.258,0.195,0.195,0.146,98,209,307,300-400
GM,0,0.3076923076390533,0.203,0.164,0.319,0.145,0.189,0.109,0.213,0.17,0.298,98,172,270,250-300
GM,0,0.4615384615739645,0.333,0.267,0.633,0.24,0.208,0.32,0.167,0.125,0.208,98,152,250,200-250
GM,0,0.3076923076390533,0.366,0.282,0.62,0.302,0.269,0.453,0.34,0.277,0.528,130,187,317,300-400
GM,0,0.4615384615739645,0.406,0.302,0.781,0.667,0.483,1.25,0.314,0.222,0.549,130,129,259,250-300
GM,0,0.3846153844911243,0.397,0.299,0.782,0.261,0.247,0.391,0.436,0.339,0.873,130,168,298,250-300
GM,0,0.076923076852071,0.29,0.3,0.638,0.292,0.26,0.333,0.353,0.275,0.588,130,133,263,250-300
GM,1,0.8461538460650888,0.371,0.257,0.714,0.208,0.234,0.375,0.204,0.15,0.449,130,157,287,250-300
GM,0,0.3076923076390533,0.268,0.211,0.512,0.622,0.502,1.156,0.245,0.163,0.49,130,211,341,300-400
GM,0,0.3076923076390533,0.493,0.328,1.014,0.298,0.293,0.383,0.423,0.333,0.923,130,176,306,300-400
GM,0,0.153846153704142,0.35,0.225,0.675,0.32,0.302,0.56,0.4,0.226,0.677,130,188,318,300-400
GM,0,0.3846153844911243,0.286,0.19,0.571,0.158,0.191,0.263,0.222,0.148,0.444,61,58,119,100-200
GM,0,0.3846153844911243,0.176,0.088,0.353,0.571,0.419,1.143,0.227,0.136,0.5,61,215,276,250-300
GM,0,0.3076923076390533,0.131,0.087,0.262,0.227,0.258,0.318,0.186,0.124,0.372,61,173,234,200-250
GM,0,0.153846153704142,0.14,0.109,0.233,0.122,0.192,0.082,0.176,0.137,0.294,65,116,181,100-200
GM,0,0.3846153844911243,0.348,0.232,0.87,0.078,0.186,0.118,0.383,0.269,0.809,65,105,170,100-200
GM,0,0.5384615384260356,0.329,0.228,0.575,0.098,0.178,0.146,0.312,0.198,0.562,100,200,300,250-300
GM,0,0.2307692307869822,0.16,0.124,0.293,0.08,0.115,0.08,0.219,0.156,0.469,226,106,332,300-400
GM,0,0.2307692307869822,0.222,0.163,0.444,0.118,0.183,0.118,0.215,0.174,0.431,226,159,385,300-400
GM,0,0.4615384615739645,0.175,0.117,0.456,0.143,0.198,0.357,0.27,0.234,0.541,190,68,258,250-300
GM,0,0.3076923076390533,0.231,0.192,0.538,0.109,0.149,0.218,0.327,0.231,0.612,64,132,196,100-200
GM,0,0.3076923076390533,0.333,0.267,0.633,0.28,0.257,0.32,0.32,0.24,0.64,121,147,268,250-300
GM,0,0.153846153704142,0.286,0.231,0.571,0.128,0.155,0.128,0.311,0.222,0.578,121,82,203,200-250
GM,0,0.3846153844911243,0.095,0.111,0.19,0.123,0.113,0.062,0.174,0.174,0.435,121,73,194,100-200
GM,0,0.4615384615739645,0.207,0.146,0.46,0.133,0.193,0.133,0.211,0.158,0.368,121,221,342,300-400
GM,0,0.2307692307869822,0.172,0.138,0.448,0.246,0.247,0.386,0.413,0.317,0.825,121,163,284,250-300
GM,0,0.2307692307869822,0.433,0.322,0.733,0.163,0.159,0.204,0.293,0.211,0.585,121,128,249,200-250
GM,0,0.3076923076390533,0.371,0.314,0.771,0.136,0.216,0.227,0.235,0.157,0.471,118,141,259,250-300
GM,0,0.3076923076390533,0.258,0.258,0.71,0.083,0.148,0.083,0.604,0.453,1.057,118,174,292,250-300
GM,0,0.3076923076390533,0.31,0.216,0.648,0.323,0.27,0.581,0.17,0.142,0.383,118,136,254,250-300
GM,0,0.076923076852071,0.205,0.197,0.487,0.175,0.2,0.246,0.5,0.409,0.773,223,161,384,300-400
GM,0,0.3076923076390533,0.343,0.238,0.629,0.25,0.272,0.333,0.478,0.377,0.913,223,109,332,300-400
GM,0,0.2307692307869822,0.228,0.169,0.481,0.118,0.162,0.078,0.226,0.176,0.377,129,211,340,300-400
GM,0,0.2307692307869822,0.333,0.256,0.7,0.298,0.257,0.553,0.531,0.367,01.02,129,163,292,250-300
GM,0,0.3076923076390533,0.259,0.222,0.519,0.217,0.21,0.304,0.578,0.459,0.978,129,120,249,200-250
GM,0,0.3846153844911243,0.225,0.169,0.507,0.146,0.194,0.098,0.286,0.212,0.444,106,191,297,250-300
GM,0,0.5384615384260356,0.583,0.398,1.194,0.108,0.167,0.216,0.471,0.314,0.941,159,251,410,400-500
GM,0,0.2307692307869822,0.29,0.203,0.522,0.261,0.269,0.478,0.264,0.176,0.491,147,173,320,300-400
GM,0,0.076923076852071,0.407,0.284,0.778,0.145,0.132,0.145,0.476,0.317,0.952,140,98,238,200-250
GM,1,0.6153846152781066,0.282,0.179,0.538,0.302,0.275,0.566,0.298,0.199,0.553,141,189,330,300-400
GM,0,0.5384615384260356,0.367,0.256,0.7,0.25,0.161,0.583,0.531,0.395,1.061,141,164,305,300-400
GM,0,0.076923076852071,0.343,0.276,0.629,0.204,0.229,0.163,0.417,0.306,0.75,110,176,286,250-300
GM,1,0.6153846152781066,0.237,0.203,0.508,0.391,0.341,0.826,0.407,0.296,0.778,73,194,267,250-300
GM,1,0.6153846152781066,0.296,0.222,0.593,0.588,0.445,1.059,0.216,0.144,0.432,148,98,246,200-250
GM,0,0.153846153704142,0.273,0.212,0.515,0.154,0.111,0.308,0.435,0.319,0.87,148,123,271,250-300
GM,0,0.153846153704142,0.258,0.194,0.516,0.154,0.158,0.256,0.275,0.196,0.51,148,112,260,250-300
GM,0,0.153846153704142,0.338,0.207,0.535,0.419,0.305,0.791,0.4,0.267,0.8,148,161,309,300-400
GM,0,0.153846153704142,0.358,0.259,0.657,0.529,0.373,1.0,0.468,0.298,0.979,148,135,283,250-300
GM,0,0.3076923076390533,0.395,0.313,0.642,0.588,0.445,1.059,0.426,0.284,0.851,148,221,369,300-400
GM,0,0.2307692307869822,0.392,0.261,0.784,0.205,0.208,0.256,0.615,0.444,1.128,148,70,218,200-250
GM,0,0.2307692307869822,0.325,0.242,0.6,0.129,0.164,0.226,0.178,0.148,0.267,148,190,338,300-400
GM,0,0.153846153704142,0.328,0.259,0.657,0.238,0.189,0.524,0.481,0.333,0.926,148,172,320,300-400
GM,0,0.3076923076390533,0.308,0.231,0.615,0.579,0.436,1.105,0.24,0.227,0.52,110,106,216,200-250
GM,0,0.5384615384260356,0.246,0.174,0.554,0.293,0.195,0.683,0.235,0.157,0.471,110,181,291,250-300
GM,0,0.2307692307869822,0.281,0.23,0.586,0.281,0.204,0.469,0.333,0.319,0.685,73,155,228,200-250
GM,0,0.076923076852071,0.243,0.198,0.405,0.089,0.104,0.089,0.435,0.304,0.783,168,212,380,300-400
GM,0,0.076923076852071,0.364,0.253,0.606,0.204,0.206,0.286,0.2,0.16,0.44,168,132,300,250-300
GM,0,0.076923076852071,0.258,0.194,0.419,0.089,0.091,0.178,0.385,0.282,0.692,168,108,276,250-300
GM,0,0.076923076852071,0.38,0.278,0.684,0.246,0.248,0.316,0.473,0.352,0.909,168,201,369,300-400
GM,0,0.153846153704142,0.395,0.296,0.691,0.045,0.088,0.045,0.261,0.203,0.435,168,224,392,300-400
GM,0,0.2307692307869822,0.254,0.18,0.381,0.194,0.176,0.29,0.146,0.146,0.098,168,100,268,250-300
GM,0,0.153846153704142,0.29,0.226,0.613,0.171,0.207,0.171,0.55,0.417,0.95,72,176,248,200-250
GM,0,0.3076923076390533,0.28,0.2,0.56,0.143,0.132,0.286,0.261,0.203,0.522,72,112,184,100-200
GM,1,0.6923076923609468,0.286,0.19,0.571,0.619,0.397,1.286,0.512,0.357,0.977,72,189,261,250-300
GM,1,0.6923076923609468,0.348,0.232,0.696,0.278,0.231,0.5,0.476,0.317,0.952,72,221,293,250-300
GM,0,0.5384615384260356,0.41,0.273,0.821,0.121,0.167,0.242,0.513,0.342,1.026,72,70,142,100-200
GM,0,0.153846153704142,0.258,0.172,0.548,0.041,0.082,0.122,0.449,0.313,0.939,72,207,279,250-300
GM,0,0.076923076852071,0.277,0.215,0.523,0.103,0.152,0.205,0.481,0.383,0.852,72,169,241,200-250
GM,0,0.3846153844911243,0.227,0.197,0.318,0.091,0.145,0.227,0.244,0.211,0.439,82,79,161,100-200
GM,0,0.153846153704142,0.196,0.17,0.275,0.279,0.264,0.465,0.213,0.156,0.468,82,163,245,200-250
GM,0,0.3076923076390533,0.2,0.143,0.386,0.419,0.215,0.791,0.182,0.114,0.386,216,91,307,300-400
GM,0,0.2307692307869822,0.404,0.292,0.674,0.059,0.156,0.118,0.28,0.2,0.52,216,160,376,300-400
GM,0,0.153846153704142,0.23,0.207,0.437,0.115,0.159,0.115,0.392,0.261,0.784,216,156,372,300-400
GM,0,0.2307692307869822,0.247,0.177,0.407,0.211,0.154,0.421,0.17,0.142,0.34,216,141,357,300-400
GM,0,0.076923076852071,0.152,0.131,0.333,0.158,0.199,0.316,0.213,0.156,0.468,216,100,316,300-400
GM,0,0.153846153704142,0.36,0.264,0.616,0.2,0.194,0.3,0.28,0.293,0.52,216,221,437,400-500
GM,0,0.5384615384260356,0.333,0.27,0.548,0.133,0.138,0.267,0.44,0.333,0.8,216,144,360,300-400
GM,0,0.3846153844911243,0.214,0.155,0.571,0.146,0.233,0.195,0.197,0.142,0.459,123,109,232,200-250
GM,0,0.4615384615739645,0.391,0.284,0.713,0.2,0.256,0.28,0.222,0.231,0.389,123,251,374,300-400
GM,0,0.076923076852071,0.382,0.265,0.647,0.233,0.229,0.433,0.308,0.239,0.513,123,112,235,200-250
GM,0,0.3846153844911243,0.269,0.244,0.552,0.103,0.149,0.103,0.31,0.282,0.563,123,111,234,200-250
GM,0,0.3846153844911243,0.287,0.226,0.448,0.12,0.19,0.2,0.246,0.199,0.439,123,212,335,300-400
GM,1,0.6923076923609468,0.468,0.329,0.883,0.154,0.166,0.154,0.333,0.222,0.704,151,167,318,300-400
GM,0,0.2307692307869822,0.247,0.265,0.397,0.118,0.184,0.235,0.353,0.248,0.667,119,184,303,300-400
GM,0,0.2307692307869822,0.234,0.163,0.383,0.4,0.313,0.68,0.25,0.219,0.438,246,173,419,400-500
GM,1,0.7692307692130178,0.238,0.175,0.476,0.128,0.18,0.213,0.481,0.358,0.852,217,158,375,300-400
GM,0,0.2307692307869822,0.243,0.18,0.541,0.213,0.242,0.34,0.531,0.408,0.939,217,124,341,300-400
GM,0,0.153846153704142,0.241,0.217,0.41,0.255,0.255,0.327,0.542,0.403,0.958,217,154,371,300-400
GM,1,0.6153846152781066,0.369,0.267,0.677,0.118,0.145,0.078,0.29,0.215,0.548,93,136,229,200-250
GM,0,0.3076923076390533,0.29,0.226,0.548,0.057,0.085,0.057,0.275,0.235,0.549,98,158,256,250-300
GM,0,0.076923076852071,0.373,0.294,0.576,0.211,0.146,0.421,0.286,0.254,0.476,98,132,230,200-250
GM,0,0.076923076852071,0.291,0.267,0.436,0.065,0.103,0.065,0.528,0.428,0.906,98,141,239,200-250
GM,0,0.076923076852071,0.338,0.254,0.507,0.158,0.15,0.263,0.351,0.281,0.632,98,175,273,250-300
GM,1,0.6923076923609468,0.233,0.248,0.535,0.111,0.126,0.111,0.567,0.411,1.033,193,152,345,300-400
GM,0,0.3846153844911243,0.315,0.225,0.543,0.17,0.153,0.255,0.481,0.321,1.037,193,154,347,300-400
GM,0,0.076923076852071,0.242,0.212,0.576,0.222,0.226,0.311,0.195,0.146,0.39,142,147,289,250-300
GM,0,0.076923076852071,0.286,0.226,0.643,0.28,0.292,0.36,0.333,0.222,0.667,142,91,233,200-250
GM,0,0.153846153704142,0.275,0.217,0.5,0.711,0.504,1.422,0.44,0.333,0.72,142,223,365,300-400
GM,0,0.2307692307869822,0.278,0.204,0.611,0.108,0.202,0.162,0.256,0.188,0.462,100,116,216,200-250
GM,0,0.3846153844911243,0.244,0.163,0.627,0.111,0.143,0.111,0.306,0.243,0.648,100,193,293,250-300
GM,0,0.076923076852071,0.297,0.234,0.568,0.286,0.271,0.449,0.25,0.177,0.5,163,136,299,250-300
GM,0,0.076923076852071,0.197,0.12,0.459,0.185,0.195,0.259,0.235,0.196,0.51,163,95,258,250-300
